"","zone","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work","area"
"4324","S01010829",2016,"Scotland","Inverclyde","Greenock",930,65,865,8372.65490658785,8372.65490658785,4342,3702,1223,6336,503.638438934173,376133.818401583
"4325","S01010830",2016,"Scotland","Inverclyde","Greenock",526,25,501,7651.00944749314,7651.00944749314,6146,3381,1050,6246.5,484.040671088128,193150.238869264
"4326","S01010831",2016,"Scotland","Inverclyde","Greenock",601,15,586,7258.12444232384,7258.12444232384,5960,6395,448,6246.5,473.02292491377,118428.613715505
"4327","S01010832",2016,"Scotland","Inverclyde","Greenock",663,30,633,4722.77627997027,4722.77627997027,3846,2178,962,6308,1567.80432987998,11265919.7367311
"4328","S01010833",2016,"Scotland","Inverclyde","Greenock",891,15,876,6015.99613678936,6015.99613678936,6167,6256,203,6319.5,1115.850322316,516089.112664481
"4329","S01010834",2016,"Scotland","Inverclyde","Greenock",870,20,850,5790.44320861726,5790.44320861726,6719,5947,504,6319.5,1140.81684464518,269805.699447423
"4330","S01010835",2016,"Scotland","Inverclyde","Greenock",648,15,633,4962.05027655838,4962.05027655838,4822,6422,940,6248,1609.00332727496,310939.177834425
"4331","S01010836",2016,"Scotland","Inverclyde","Greenock",786,30,756,4451.38197622899,4451.38197622899,3344,4075,3555,6185,1978.05077624223,204569.356002567
"4332","S01010837",2016,"Scotland","Inverclyde","Greenock",636,55,581,4479.51577995069,4479.51577995069,5711,4257,2288,5701.5,2130.38138232464,145260.842185126
"4333","S01010838",2016,"Scotland","Inverclyde","Greenock",821,85,736,4146.1677025225,4146.1677025225,3662,1884,3286,5701.5,2492.08775212784,143891.625691927
"4334","S01010839",2016,"Scotland","Inverclyde","Greenock",719,40,679,3730.54133453367,3730.54133453367,2947,2491,5003,6185,2669.4143366228,334288.307849815
"4335","S01010840",2016,"Scotland","Inverclyde","Greenock",479,40,439,4191.61789758843,4191.61789758843,2944,1857,6288,6185,1956.78680969329,87601.3331355106
"4336","S01010841",2016,"Scotland","Inverclyde","Greenock",749,50,699,3951.08619060514,3951.08619060514,5159,3089,6640,5932,2173.74295192429,74389.9337569955
"4337","S01010842",2016,"Scotland","Inverclyde","Greenock",846,195,651,3771.94863758394,3771.94863758394,453,726,6841,5932,2298.57264351364,200389.446317178
"4338","S01010843",2016,"Scotland","Inverclyde","Greenock",606,125,481,3131.09405230494,3131.09405230494,2627,694,3981,5932,2642.0561889653,97531.7428697497
"4339","S01010844",2016,"Scotland","Inverclyde","Greenock",658,35,623,3093.2470969904,3093.2470969904,2126,5980,3934,5947.5,2920.90120826668,310652.032144912
"4340","S01010845",2016,"Scotland","Inverclyde","Greenock",601,45,556,3196.38897917924,3196.38897917924,1780,3433,3001,5947.5,3138.22406102177,605897.727607587
"4341","S01010846",2016,"Scotland","Inverclyde","Greenock",712,115,597,3565.43695761339,3565.43695761339,3240,1344,3347,5947.5,3057.97963393088,227048.675737216
"4342","S01010847",2016,"Scotland","Inverclyde","Greenock",607,20,587,3265.9891481849,3265.9891481849,6799,3935,1784,5947.5,3684.60366003527,95698.3614730537
"4343","S01010848",2016,"Scotland","Inverclyde","Greenock",792,210,582,3576.30906101534,3576.30906101534,831,589,4233,5799,3476.61936785372,207309.311237667
"4344","S01010849",2016,"Scotland","Inverclyde","Greenock",939,285,654,3876.44552182995,3876.44552182995,1778,1319,5386,6061.5,3250.49568996585,148640.840212491
"4345","S01010850",2016,"Scotland","Inverclyde","Greenock",889,250,639,4024.70439023775,4024.70439023775,733,1036,6186,6061.5,3093.68961462387,206834.332022533
"4346","S01010851",2016,"Scotland","Inverclyde","Greenock",824,195,629,4263.93824336258,4263.93824336258,1397,1101,4572,6061.5,2721.00762543324,278613.138477913
"4347","S01010852",2016,"Scotland","Inverclyde","Greenock",702,100,602,4243.11703811519,4243.11703811519,3994,1911,2077,6061.5,2169.83422895394,143442.771949498
"4348","S01010853",2016,"Scotland","Inverclyde","Greenock",867,130,737,3776.19036352475,3776.19036352475,844,1756,3386,5799,2824.09098212424,409656.586558313
"4349","S01010854",2016,"Scotland","Inverclyde","Greenock",889,230,659,3236.38981718724,3236.38981718724,3387,1278,1504,5799,3193.53656154389,160064.035544485
"4350","S01010855",2016,"Scotland","Inverclyde","Greenock",512,75,437,3214.17544023554,3214.17544023554,1617,1392,3255,5799,3860.10798181934,84042.8282886087
"4351","S01010856",2016,"Scotland","Inverclyde","Greenock",874,225,649,2829.49588508319,2829.49588508319,87,1142,2254,5799,4330.62012809311,288436.63775254
"4352","S01010857",2016,"Scotland","Inverclyde","Greenock",810,75,735,2508.91539259636,2508.91539259636,4822,1708,2385,5765.5,3985.75623949513,149760.98922949
"4353","S01010858",2016,"Scotland","Inverclyde","Greenock",672,150,522,2417.82802885269,2417.82802885269,1672,766,1568,6015.5,3764.01549822565,165640.784694232
"4354","S01010859",2016,"Scotland","Inverclyde","Greenock",746,190,556,2260.97519469345,2260.97519469345,2483,1761,1684,6015.5,3589.59519517438,143221.185155252
"4355","S01010860",2016,"Scotland","Inverclyde","Greenock",587,105,482,2157.4149134546,2157.4149134546,2079,2027,4188,5765.5,3841.73729090138,98486.1988560203
"4356","S01010861",2016,"Scotland","Inverclyde","Greenock",602,175,427,1591.53765634034,1591.53765634034,504,1265,4794,5810.5,4148.38489026113,109911.455278072
"4357","S01010862",2016,"Scotland","Inverclyde","Greenock",540,220,320,1721.41885425103,1721.41885425103,834,587,3865,5912.5,4031.24478608153,123057.773293444
"4358","S01010863",2016,"Scotland","Inverclyde","Greenock",794,50,744,2528.36522367191,2528.36522367191,3220,3249,1767,5959,2756.8121343217,1005273.97961489
"4359","S01010864",2016,"Scotland","Inverclyde","Greenock",556,15,541,2757.78954773051,2757.78954773051,5485,5197,1563,6010.5,2970.10188073079,144531.080353297
"4360","S01010865",2016,"Scotland","Inverclyde","Greenock",695,15,680,2529.09766174609,2529.09766174609,6135,6470,1753,6010.5,2422.61288532225,404629.857451656
"4361","S01010866",2016,"Scotland","Inverclyde","Greenock",733,60,673,1984.01098256695,1984.01098256695,6832,4865,1644,5961,3058.43278131167,258734.980728004
"4362","S01010867",2016,"Scotland","Inverclyde","Greenock",653,20,633,1847.8320062989,1847.8320062989,4845,4411,2230,5961,3084.37251298367,214441.557304395
"4363","S01010868",2016,"Scotland","Inverclyde","Greenock",838,85,753,1344.043321517,1344.043321517,6533,4235,3315,5961,4270.45118058659,153139.093820981
"4364","S01010869",2016,"Scotland","Inverclyde","Greenock",757,25,732,1312.24760794419,1312.24760794419,5177,6221,1957,5912.5,4560.48483353596,176588.125133872
"4365","S01010870",2016,"Scotland","Inverclyde","Greenock",774,50,724,1143.00545846016,1143.00545846016,5725,4234,3526,6035,4480.04991619652,270055.816669237
"4366","S01010871",2016,"Scotland","Inverclyde","Greenock",852,65,787,1011.75303251382,1011.75303251382,5651,1909,5175,5482,5159.40501448125,159507.28614287
"4367","S01010872",2016,"Scotland","Inverclyde","Greenock",669,100,569,615.642444408035,615.642444408035,3247,1510,6772,5482,6324.39395751179,96283.6001485358
"4368","S01010873",2016,"Scotland","Inverclyde","Greenock",511,190,321,465.278923823198,465.278923823198,22,1154,6818,5482,6653.4635218986,142394.746926121
"4369","S01010874",2016,"Scotland","Inverclyde","Greenock",754,50,704,923.235553143724,923.235553143724,4197,3164,5739,5912.5,5572.55193947688,81844.2963295267
"4370","S01010875",2016,"Scotland","Inverclyde","Greenock",482,70,412,721.079085855888,721.079085855888,756,1827,6884,5482,6198.44408074029,67797.9602470252
"4371","S01010876",2016,"Scotland","Inverclyde","Greenock",711,165,546,754.819243678489,754.819243678489,918,1186,5464,5482,5992.78145861557,56435.5479219675
"4372","S01010877",2016,"Scotland","Inverclyde","Greenock",900,130,770,943.311025898451,943.311025898451,3146,1974,4176,5912.5,5510.04812286504,464287.43427189
"4373","S01010878",2016,"Scotland","Inverclyde","Greenock",1164,140,1024,1204.36977548398,1204.36977548398,1604,1467,6181,5810.5,4621.30978787193,344587.11830995
"4374","S01010879",2016,"Scotland","Inverclyde","Greenock",794,85,709,2154.25784416252,2154.25784416252,2933,3148,4946,5765.5,3684.95272020597,227387.109100459
"4375","S01010880",2016,"Scotland","Inverclyde","Greenock",518,150,368,2106.48102496628,2106.48102496628,527,1209,2553,5765.5,3268.78534780872,93583.552623501
"4376","S01010881",2016,"Scotland","Inverclyde","Greenock",622,70,552,1661.45578753859,1661.45578753859,6309,2838,4624,5810.5,3625.52419798339,119959.953483146
"4377","S01010882",2016,"Scotland","Inverclyde","Greenock",493,15,478,1738.01325589077,1738.01325589077,4860,2723,1666,5810.5,3089.85611900028,184529.306547546
"4378","S01010883",2016,"Scotland","Inverclyde","Greenock",852,80,772,1077.29057133305,1077.29057133305,4510,4712,4234,5990.5,4419.39885278775,161895.553111478
"4379","S01010884",2016,"Scotland","Inverclyde","Greenock",662,180,482,735.200973639904,735.200973639904,94,680,6423,5990.5,5310.5451499709,110930.565292299
"4380","S01010885",2016,"Scotland","Inverclyde","Greenock",852,290,562,436.735875423443,436.735875423443,517,333,5560,5990.5,5990.41251183024,251781.13700839
"4381","S01010886",2016,"Scotland","Inverclyde","Greenock",415,85,330,575.98582523298,575.98582523298,112,1743,5935,5990.5,5587.24406615175,75170.9459141577
"4382","S01010887",2016,"Scotland","Inverclyde","Greenock",749,220,529,488.820084602063,488.820084602063,248,864,6532,5990.5,5998.63341957798,87931.5944558938
"4383","S01010888",2016,"Scotland","Inverclyde","Greenock",746,185,561,608.646728131662,608.646728131662,570,1201,6424,5990.5,6003.77965891977,137222.731360009
"4384","S01010889",2016,"Scotland","Inverclyde","Greenock",513,205,308,700.186910516057,700.186910516057,1111,498,6726,5482,5899.41975774985,38032.2674895629
"4385","S01010890",2016,"Scotland","Inverclyde","Greenock",743,255,488,235.544324313367,235.544324313367,1294,1774,6472,5482,6785.5193198278,58428.0574409917
"4386","S01010891",2016,"Scotland","Inverclyde","Greenock",445,180,265,253.464869727005,253.464869727005,13,666,6503,5482,7044.83891840731,351380.706351731
"4387","S01010892",2016,"Scotland","Inverclyde","Greenock",811,250,561,177.7990207206,177.7990207206,229,1685,6303,5482,6699.86550582653,95740.0602600826
"4388","S01010893",2016,"Scotland","Inverclyde","Greenock",482,190,292,493.694416041158,493.694416041158,32,1562,5511,5922,5924.57075330078,135535.96171249
"4389","S01010894",2016,"Scotland","Inverclyde","Greenock",648,135,513,1611.29214097466,1611.29214097466,399,2091,2871,5922,4469.19099330961,526724.061716055
"4390","S01010895",2016,"Scotland","Inverclyde","Greenock",385,125,260,1625.60664185003,1625.60664185003,189,2008,3174,5726.5,4371.04274906997,117364.608600468
"4391","S01010896",2016,"Scotland","Inverclyde","Greenock",651,195,456,1452.79081960232,1452.79081960232,2830,1054,1701,5922,4441.1265437928,98146.4775040275
"4392","S01010897",2016,"Scotland","Inverclyde","Greenock",797,275,522,1547.23933667541,1547.23933667541,741,682,1130,6227.5,3623.69220083705,214257.589619384
"4393","S01010898",2016,"Scotland","Inverclyde","Greenock",591,185,406,2015.17790819526,2015.17790819526,2559,717,722,6227.5,2694.66801516219,119093.512597443
"4394","S01010899",2016,"Scotland","Inverclyde","Greenock",550,65,485,2435.67031476524,2435.67031476524,5462,1376,527,6153,2241.74652441893,107862.735353136
"4395","S01010900",2016,"Scotland","Inverclyde","Greenock",630,185,445,2158.96482386607,2158.96482386607,2750,303,1178,6153,2812.56822891043,100354.134907563
"4396","S01010901",2016,"Scotland","Inverclyde","Greenock",642,235,407,1804.30334864346,1804.30334864346,343,1426,1167,6153,3328.69361906373,198828.71137997
"4397","S01010902",2016,"Scotland","Inverclyde","Greenock",992,215,777,1814.11711602735,1814.11711602735,1487,1569,2368,5726.5,3744.85830619825,221623.401925516
"4398","S01010903",2016,"Scotland","Inverclyde","Greenock",771,295,476,1997.8633212098,1997.8633212098,650,907,3236,5726.5,3492.79217586657,146194.022196438
"4399","S01010904",2016,"Scotland","Inverclyde","Greenock",536,195,341,2452.14614576184,2452.14614576184,352,746,2843,5726.5,2705.18834403479,92660.9279965318
"4400","S01010905",2016,"Scotland","Inverclyde","Greenock",733,105,628,2549.48086466204,2549.48086466204,3510,2215,2092,5802,2599.3558941427,824312.236721656
"4401","S01010906",2016,"Scotland","Inverclyde","Greenock",1053,235,818,3280.64067900298,3280.64067900298,2145,1605,2161,5982,2182.7504064456,223091.108551154
"4402","S01010907",2016,"Scotland","Inverclyde","Greenock",660,30,630,3572.44377900874,3572.44377900874,6374,5337,1944,5734.5,2199.60010705502,133890.262691094
"4403","S01010908",2016,"Scotland","Inverclyde","Greenock",572,110,462,3788.42094445981,3788.42094445981,3437,1446,2130,5734.5,1964.10936683691,138960.723830536
"4404","S01010909",2016,"Scotland","Inverclyde","Greenock",709,45,664,4060.26163873692,4060.26163873692,5309,3062,3340,5734.5,1923.11001819891,168268.342068254
"4405","S01010910",2016,"Scotland","Inverclyde","Greenock",487,155,332,4065.86105341548,4065.86105341548,1091,352,6584,5734.5,2065.56420953772,267716.135622834
"4406","S01010911",2016,"Scotland","Inverclyde","Greenock",539,140,399,4652.82050675846,4652.82050675846,372,1225,6828,5952.5,1968.47026622825,137103.886952189
"4407","S01010912",2016,"Scotland","Inverclyde","Greenock",586,180,406,4977.77568565437,4977.77568565437,4580,843,4984,5952.5,1816.52713595582,272852.910512967
"4408","S01010913",2016,"Scotland","Inverclyde","Greenock",636,90,546,4770.61525420499,4770.61525420499,5404,2821,2241,5952.5,1823.51673891494,183399.156879461
"4409","S01010914",2016,"Scotland","Inverclyde","Greenock",627,55,572,5452.41863181426,5452.41863181426,4736,2286,2634,6082.5,1601.97764427523,265106.898779492
"4410","S01010915",2016,"Scotland","Inverclyde","Greenock",728,70,658,5696.07204749586,5696.07204749586,5356,2775,2647,6082.5,1486.50497822816,82321.5355754696
"4411","S01010916",2016,"Scotland","Inverclyde","Greenock",531,130,401,5585.18737521338,5585.18737521338,480,171,4096,5952.5,1596.27824438034,325949.755192154
"4412","S01010917",2016,"Scotland","Inverclyde","Greenock",652,130,522,6155.51784059547,6155.51784059547,627,1680,4703,6024,1421.77692486987,414541.848786934
"4413","S01010918",2016,"Scotland","Inverclyde","Greenock",710,125,585,5926.8191762514,5926.8191762514,1392,3161,5510,5545.5,1608.03725041456,273130.148635267
"4414","S01010919",2016,"Scotland","Inverclyde","Greenock",745,150,595,6418.00768444906,6418.00768444906,2114,1498,4903,5545.5,1425.90967104684,181806.404646347
"4415","S01010920",2016,"Scotland","Inverclyde","Greenock",542,125,417,6847.02872377574,6847.02872377574,3075,1250,1643,5662.5,1138.8616743512,542753.605804858
"4416","S01010921",2016,"Scotland","Inverclyde","Greenock",594,175,419,7367.55450033782,7367.55450033782,4937,1274,2861,5662.5,919.920668767192,111578.230025035
"4417","S01010922",2016,"Scotland","Inverclyde","Greenock",838,240,598,6694.61742807258,6694.61742807258,4266,1458,4985,5545.5,1365.82489566997,268139.657742839
"4418","S01010923",2016,"Scotland","Inverclyde","Greenock",864,175,689,6471.72433509972,6471.72433509972,4976,1184,5682,5545.5,1381.6479517493,111914.468233673
"4419","S01010924",2016,"Scotland","Inverclyde","Greenock",575,115,460,6669.15405006032,6669.15405006032,3712,1316,4807,6106.5,1243.90514000271,78423.7840413221
"4420","S01010925",2016,"Scotland","Inverclyde","Greenock",751,180,571,7039.52947383549,7039.52947383549,1600,1084,4477,6106.5,1034.26944560631,128955.965052747
"4421","S01010926",2016,"Scotland","Inverclyde","Greenock",799,215,584,6941.73632048783,6941.73632048783,2437,1230,5619,6018.5,1188.44666840948,219888.973968395
"4422","S01010927",2016,"Scotland","Inverclyde","Greenock",561,140,421,7200.54829570839,7200.54829570839,2774,1055,5025,5662.5,1082.49740701983,100906.20422962
"4423","S01010928",2016,"Scotland","Inverclyde","Greenock",726,175,551,7460.93267144527,7460.93267144527,4085,1325,3538,6018.5,926.183737659733,117930.118729143
"4424","S01010929",2016,"Scotland","Inverclyde","Greenock",612,165,447,7576.85399914103,7576.85399914103,5323,913,2751,5662.5,855.761637174406,112757.905715905
"4425","S01010930",2016,"Scotland","Midlothian","Edinburgh",913,30,883,15548.4597194914,15548.4597194914,3631,6376,479,5308,348.645546023417,71091029.1917635
"4426","S01010931",2016,"Scotland","Midlothian","Edinburgh",611,20,591,16566.01918842,16566.01918842,2479,4923,170,5212,76.5517253396171,77055267.1858596
"4427","S01010932",2016,"Scotland","Midlothian","Edinburgh",579,90,489,11691.2663305213,11691.2663305213,4545,2074,712,2312,973.700032986506,249094.644137772
"4428","S01010933",2016,"Scotland","Midlothian","Edinburgh",778,55,723,12054.762497734,12054.762497734,3313,5505,402,3109,774.058187222734,12177083.9674946
